household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
243316;173910000;17391;17;75.0;some;none;2;0;3282.52262237694;53462
243334;173910000;17391;17;75.0;some;some;2;2;3091.05973676244;53465
243354;173910000;17391;17;75.0;all;some;2;1;3589.3185997279543;53469
243360;173910000;17391;17;75.0;all;some;1;1;231.76129625515463;53471
243367;173910000;17391;17;75.0;all;none;2;0;5097.404958003768;53472
243378;173910000;17391;17;75.0;all;some;2;1;3256.5698398647364;53474
243398;173910000;17391;17;75.0;all;all;1;4;3076.7941735367003;53478
243426;173910000;17391;17;75.0;some;all;1;5;4343.941479495281;53484
243452;173910000;17391;17;75.0;all;none;2;0;5771.724299478352;53489
243455;173910000;17391;17;75.0;none;some;0;1;103.66279021225934;53490
243458;173910000;17391;17;75.0;none;some;0;1;3368.2171535957086;53490
243482;173910000;17391;17;75.0;some;all;1;2;4120.240772629573;53495
243497;173910000;17391;17;75.0;all;none;2;0;2413.262428033377;53498
243504;173910000;17391;17;75.0;some;some;2;1;8837.75786536327;53500
243509;173910000;17391;17;75.0;all;all;2;5;2024.0585083904484;53501
243511;173910000;17391;17;75.0;all;all;2;2;3569.239808029638;53501
243516;173910000;17391;17;75.0;some;none;1;0;3627.5635641587783;53502
243543;173910000;17391;17;75.0;all;all;1;2;1371.5277226871226;53508
243569;173910000;17391;17;75.0;all;some;2;1;4973.547772608453;53513
243579;173910000;17391;17;75.0;none;all;0;1;1664.0971747890758;53515
243582;173910000;17391;17;75.0;all;some;1;1;2303.045855095726;53516
243586;173910000;17391;17;75.0;all;none;1;0;3163.60647724843;53516
243587;173910000;17391;17;75.0;all;all;1;1;1740.1733675492617;53517
243591;173910000;17391;17;75.0;all;all;1;1;1831.848879255257;53517
243623;173910000;17391;17;75.0;all;all;2;2;2955.074876219041;53524
243630;173910000;17391;17;75.0;none;all;0;3;1776.3827316099505;53525
243636;173910000;17391;17;75.0;all;some;2;1;4379.208956364338;53526
243652;173910000;17391;17;75.0;all;all;1;1;1762.5538009139827;53530
243657;173910000;17391;17;75.0;some;none;2;0;4246.1941367520685;53531
243666;173910000;17391;17;75.0;some;none;2;0;3161.361676393494;53532
243672;173910000;17391;17;75.0;all;all;1;1;2041.3681790250275;53533
243695;173910000;17391;17;75.0;all;none;1;0;1819.1334213934133;53538
243699;173910000;17391;17;75.0;all;all;1;4;687.5890929802677;53539
243712;173910000;17391;17;75.0;some;none;1;0;6009.219069176235;53541
243713;173910000;17391;17;75.0;all;some;2;1;875.4843398564285;53542
243719;173910000;17391;17;75.0;all;all;1;2;3108.01194238503;53543
243747;173910000;17391;17;75.0;some;some;2;2;3822.166747816356;53549
243750;173910000;17391;17;75.0;some;some;2;2;3486.474820071908;53549
243753;173910000;17391;17;75.0;all;none;3;0;3699.952609913902;53550
243762;173910000;17391;17;75.0;some;all;1;5;2333.6157826284025;53551
243764;173910000;17391;17;75.0;all;none;2;0;4374.312715473725;53552
243765;173910000;17391;17;75.0;all;all;2;2;4375.608368969192;53552
243770;173910000;17391;17;75.0;some;some;3;2;3456.48205601688;53553
243782;173910000;17391;17;75.0;some;some;2;1;2934.7896904710065;53556
243795;173910000;17391;17;75.0;some;some;2;2;4294.1456892159895;53558
243801;173910000;17391;17;75.0;some;none;2;0;161.66123242507928;53559
243805;173910000;17391;17;75.0;some;some;1;1;6680.097731332262;53560
243810;173910000;17391;17;75.0;none;all;0;1;1452.8583028217906;53561
243822;173910000;17391;17;75.0;all;all;1;2;2011.0230510191795;53564
243825;173910000;17391;17;75.0;all;all;1;2;1989.28642045676;53564
243826;173910000;17391;17;75.0;some;none;2;0;4632.57050777707;53565
243830;173910000;17391;17;75.0;some;some;2;2;6586.519781681953;53565
243847;173910000;17391;17;75.0;all;all;1;3;3565.8234155669543;53569
243854;173910000;17391;17;75.0;some;some;3;2;5287.165486013468;53570
243861;173910000;17391;17;75.0;all;none;3;0;5527.58195894512;53571
243862;173910000;17391;17;75.0;all;all;3;2;3089.623473628094;53571
243874;173910000;17391;17;75.0;all;all;1;2;2487.939662926389;53574
243883;173910000;17391;17;75.0;some;all;2;4;4506.291745463954;53576
243896;173910000;17391;17;75.0;all;all;2;3;1856.038271885065;53578
243909;173910000;17391;17;75.0;some;none;1;0;3130.4229825131342;53581
243918;173910000;17391;17;75.0;all;all;2;5;4544.0701285095765;53583
243945;173910000;17391;17;75.0;all;all;1;2;2527.8257931242983;53588
243981;173910000;17391;17;75.0;some;none;3;0;5384.53690512996;53595
244003;173910000;17391;17;75.0;some;some;2;2;7946.068926083255;53599
244019;173910000;17391;17;75.0;all;all;1;2;579.5852652781002;53602
244021;173910000;17391;17;75.0;all;all;1;4;2681.809276939943;53602
244034;173910000;17391;17;75.0;some;none;1;0;2641.933209481205;53605
244038;173910000;17391;17;75.0;all;none;1;0;1890.268726895261;53606
244043;173910000;17391;17;75.0;all;all;1;2;1539.597044441147;53607
244053;173910000;17391;17;75.0;some;some;2;4;7093.71221995571;53609
244074;173910000;17391;17;75.0;some;some;1;1;2571.24501011792;53613
244083;173910000;17391;17;75.0;all;some;2;1;2391.347344217726;53615
244092;173910000;17391;17;75.0;all;all;1;2;805.8453192649464;53617
244104;173910000;17391;17;75.0;some;all;1;2;3717.0247213467446;53619
244117;173910000;17391;17;75.0;some;none;1;0;2421.752486998545;53622
244118;173910000;17391;17;75.0;some;some;1;1;2981.7446933496917;53622
244140;173910000;17391;17;75.0;all;none;2;0;4665.112980265238;53626
244145;173910000;17391;17;75.0;all;all;1;1;1964.8154643070973;53627
244146;173910000;17391;17;75.0;all;none;2;0;4332.02324459398;53628
244151;173910000;17391;17;75.0;all;all;2;2;2145.1818999800976;53628
244157;173910000;17391;17;75.0;some;some;2;2;7555.01057458084;53630
244168;173910000;17391;17;75.0;all;all;2;4;2561.1116370696705;53632
244189;173910000;17391;17;75.0;all;all;2;2;3173.567519122628;53636
244214;173910000;17391;17;75.0;all;some;3;1;4505.1106670477575;53641
244218;173910000;17391;17;75.0;all;all;1;2;1628.948563060814;53642
244220;173910000;17391;17;75.0;all;all;1;1;2573.43510060504;53642
244261;173910000;17391;17;75.0;some;some;1;1;6240.201236684083;53651
244285;173910000;17391;17;75.0;all;all;2;2;5206.458904518837;53656
244308;173910000;17391;17;75.0;some;none;2;0;3085.868879761407;53660
244310;173910000;17391;17;75.0;all;all;2;2;3786.867980180601;53661
244321;173910000;17391;17;75.0;all;all;3;3;3507.8859896725503;53663
244323;173910000;17391;17;75.0;all;some;3;1;4713.972277082551;53663
244344;173910000;17391;17;75.0;some;some;2;2;4126.874503323612;53668
244348;173910000;17391;17;75.0;some;none;2;0;3283.935272707424;53668
244358;173910000;17391;17;75.0;none;all;0;2;3062.6399477934237;53670
244364;173910000;17391;17;75.0;some;none;1;0;2609.8000032494674;53672
244376;173910000;17391;17;75.0;all;all;1;3;3810.934718512452;53674
244379;173910000;17391;17;75.0;all;none;1;0;1985.2561419826225;53675
244382;173910000;17391;17;75.0;all;all;1;2;1093.2258309371769;53675
244399;173910000;17391;17;75.0;all;some;1;1;2092.6873029035887;53678
244413;173910000;17391;17;75.0;all;none;2;0;4149.150047058797;53681
244415;173910000;17391;17;75.0;all;none;2;0;1670.188535644446;53681
244424;173910000;17391;17;75.0;all;all;3;2;2995.263193059614;53683
244427;173910000;17391;17;75.0;some;all;1;2;3634.700772013177;53684
244434;173910000;17391;17;75.0;some;none;2;0;5005.988531915933;53685
244445;173910000;17391;17;75.0;some;some;2;2;7204.74489906384;53687
244469;173910000;17391;17;75.0;all;none;1;0;2463.816593093736;53692
244472;173910000;17391;17;75.0;all;all;2;2;4987.054733150102;53693
244482;173910000;17391;17;75.0;all;none;2;0;4022.163628894351;53695
244495;173910000;17391;17;75.0;all;none;3;0;3648.721085676094;53698
244519;173910000;17391;17;75.0;some;none;2;0;4423.835949403475;53702
244530;173910000;17391;17;75.0;all;all;1;1;595.2587310226069;53705
244545;173910000;17391;17;75.0;none;none;0;0;2124.1447665338164;53708
244567;173910000;17391;17;75.0;all;all;1;1;3360.873214894408;53712
244571;173910000;17391;17;75.0;all;none;2;0;5849.735483150576;53713
252478;174070000;17407;17;75.0;some;all;1;4;1432.5;55269
252487;174070000;17407;17;75.0;all;all;2;2;1977.0;55271
252505;174070000;17407;17;75.0;none;all;0;1;3193.0;55274
252518;174070000;17407;17;75.0;all;all;1;2;1850.0;55277
252524;174070000;17407;17;75.0;all;none;1;0;1127.0;55278
252529;174070000;17407;17;75.0;all;all;2;2;6175.5;55279
252535;174070000;17407;17;75.0;all;all;2;1;1906.0;55280
252568;174070000;17407;17;75.0;some;some;2;2;884.1;55286
252597;174070000;17407;17;75.0;some;all;2;4;7619.9;55292
252601;174070000;17407;17;75.0;all;some;3;1;2133.0;55293
252609;174070000;17407;17;75.0;none;none;0;0;2062.0;55295
252624;174070000;17407;17;75.0;all;all;1;2;2443.0;55298
252688;174070000;17407;17;75.0;some;some;2;2;3222.0;55310
252741;174070000;17407;17;75.0;all;none;1;0;1857.0;55321
252743;174070000;17407;17;75.0;all;none;1;0;1607.0;55321
252746;174070000;17407;17;75.0;all;all;1;6;2468.0;55321
252753;174070000;17407;17;75.0;all;none;2;0;6627.0;55323
252764;174070000;17407;17;75.0;all;all;1;1;977.0;55325
252785;174070000;17407;17;75.0;all;all;1;6;2259.0;55329
252788;174070000;17407;17;75.0;all;all;1;2;1565.0;55329
252812;174070000;17407;17;75.0;all;none;3;0;930.0;55334
252819;174070000;17407;17;75.0;some;some;1;2;862.2;55335
252831;174070000;17407;17;75.0;some;some;2;2;1158.0;55338
252832;174070000;17407;17;75.0;some;some;2;2;1190.0;55338
252853;174070000;17407;17;75.0;some;all;1;5;2466.0;55342
252869;174070000;17407;17;75.0;all;all;1;4;1511.0;55345
252896;174070000;17407;17;75.0;all;none;2;0;6421.5;55351
252908;174070000;17407;17;75.0;all;all;1;1;414.0;55353
252936;174070000;17407;17;75.0;all;all;1;2;2571.0;55359
252937;174070000;17407;17;75.0;all;all;1;2;2059.0;55359
252942;174070000;17407;17;75.0;none;all;0;2;2338.0;55360
252946;174070000;17407;17;75.0;all;all;1;1;1360.0;55361
252989;174070000;17407;17;75.0;all;some;2;1;2131.5;55369
253003;174070000;17407;17;75.0;all;all;2;2;307.5;55372
253013;174070000;17407;17;75.0;some;some;2;2;4347.0;55374
253021;174070000;17407;17;75.0;some;some;2;1;4514.4;55375
253036;174070000;17407;17;75.0;all;none;2;0;619.5;55378
253046;174070000;17407;17;75.0;some;some;2;1;3843.0;55380
253048;174070000;17407;17;75.0;all;all;3;2;5847.0;55381
253054;174070000;17407;17;75.0;some;some;1;1;5343.0;55382
253099;174070000;17407;17;75.0;some;all;1;2;255.0;55391
253106;174070000;17407;17;75.0;all;none;2;0;9198.0;55393
253109;174070000;17407;17;75.0;all;some;2;2;3846.0;55393
253127;174070000;17407;17;75.0;all;some;2;1;6264.0;55397
253133;174070000;17407;17;75.0;some;none;1;0;384.0;55398
253146;174070000;17407;17;75.0;all;all;1;1;552.0;55400
253147;174070000;17407;17;75.0;all;all;1;2;2803.0;55400
253158;174070000;17407;17;75.0;some;some;3;2;5795.0;55403
253164;174070000;17407;17;75.0;all;all;1;2;2734.0;55404
253172;174070000;17407;17;75.0;all;all;1;5;3306.0;55406
253174;174070000;17407;17;75.0;some;all;1;4;5611.5;55406
253188;174070000;17407;17;75.0;some;some;2;1;5109.3;55409
253195;174070000;17407;17;75.0;some;all;1;2;6900.0;55410
253230;174070000;17407;17;75.0;all;all;1;1;2288.0;55417
253266;174070000;17407;17;75.0;none;some;0;2;3878.0;55424
253299;174070000;17407;17;75.0;some;some;2;1;3729.6;55431
253346;174070000;17407;17;75.0;all;none;1;0;2555.0;55440
253352;174070000;17407;17;75.0;all;all;2;3;4846.5;55441
253376;174070000;17407;17;75.0;none;none;0;0;1539.0;55446
253383;174070000;17407;17;75.0;some;none;1;0;5800.0;55447
253447;174070000;17407;17;75.0;none;all;0;1;2903.0;55460
253457;174070000;17407;17;75.0;all;all;1;2;2270.0;55462
253476;174070000;17407;17;75.0;some;some;3;1;5532.5;55465
253487;174070000;17407;17;75.0;all;some;2;1;421.5;55467
253502;174070000;17407;17;75.0;some;some;1;2;2862.3;55470
253524;174070000;17407;17;75.0;all;all;1;2;1921.0;55474
253536;174070000;17407;17;75.0;some;some;1;2;6478.0;55476
253538;174070000;17407;17;75.0;some;none;1;0;6714.0;55477
253548;174070000;17407;17;75.0;all;all;2;2;3924.0;55479
253565;174070000;17407;17;75.0;some;all;1;2;6520.5;55482
253570;174070000;17407;17;75.0;some;some;1;2;3504.6;55483
253596;174070000;17407;17;75.0;all;all;1;1;1018.0;55488
253607;174070000;17407;17;75.0;all;all;2;6;3330.0;55490
253610;174070000;17407;17;75.0;all;all;2;2;2584.5;55491
253614;174070000;17407;17;75.0;all;none;3;0;8212.0;55492
253618;174070000;17407;17;75.0;all;some;3;2;4994.0;55492
253642;174070000;17407;17;75.0;all;all;1;2;1874.0;55497
253659;174070000;17407;17;75.0;all;some;2;1;2368.5;55501
253672;174070000;17407;17;75.0;all;some;2;1;6133.5;55503
253679;174070000;17407;17;75.0;all;all;1;1;2685.0;55505
253716;174070000;17407;17;75.0;all;none;1;0;6721.5;55512
253717;174070000;17407;17;75.0;some;some;1;1;2913.0;55512
253726;174070000;17407;17;75.0;some;some;2;2;4780.8;55514
253729;174070000;17407;17;75.0;all;some;2;2;3477.6;55514
253868;174070000;17407;17;75.0;all;none;1;0;3255.0;55542
253874;174070000;17407;17;75.0;all;all;1;3;2601.0;55543
253892;174070000;17407;17;75.0;all;all;2;5;1979.0;55547
253904;174070000;17407;17;75.0;some;none;2;0;5858.099999999999;55549
253912;174070000;17407;17;75.0;all;all;1;1;2463.0;55551
253915;174070000;17407;17;75.0;all;all;1;4;2023.0;55551
253924;174070000;17407;17;75.0;some;none;2;0;5899.2;55553
253967;174070000;17407;17;75.0;some;none;2;0;3018.6;55561
253983;174070000;17407;17;75.0;some;some;1;2;4657.5;55565
253985;174070000;17407;17;75.0;some;none;1;0;3466.1;55565
253989;174070000;17407;17;75.0;all;none;2;0;2793.0;55566
253990;174070000;17407;17;75.0;all;all;2;2;4446.0;55566
253997;174070000;17407;17;75.0;all;all;1;2;1888.0;55567
254016;174070000;17407;17;75.0;all;all;2;4;2994.0;55571
254021;174070000;17407;17;75.0;some;some;2;2;7332.0;55572
254028;174070000;17407;17;75.0;all;none;2;0;1465.0;55574
254065;174070000;17407;17;75.0;all;all;1;2;1852.0;55581
254067;174070000;17407;17;75.0;all;all;1;2;2200.0;55581
254118;174070000;17407;17;75.0;some;all;1;2;3072.0;55591
254141;174070000;17407;17;75.0;some;some;2;2;4993.8;55596
254178;174070000;17407;17;75.0;some;all;2;6;5720.400000000001;55603
254180;174070000;17407;17;75.0;some;some;2;2;184.8;55603
254205;174070000;17407;17;75.0;all;none;2;0;1215.0;55608
254206;174070000;17407;17;75.0;all;none;3;0;5643.0;55609
254215;174070000;17407;17;75.0;all;some;2;1;2698.5;55610
254239;174070000;17407;17;75.0;all;all;1;2;2382.0;55615
254240;174070000;17407;17;75.0;some;all;1;2;2835.0;55615
254241;174070000;17407;17;75.0;some;all;1;2;246.0;55616
254243;174070000;17407;17;75.0;some;some;1;1;1920.0;55616
254247;174070000;17407;17;75.0;all;some;2;1;899.6;55617
254261;174070000;17407;17;75.0;all;all;1;2;1775.0;55620
254271;174070000;17407;17;75.0;all;some;2;1;310.5;55622
254275;174070000;17407;17;75.0;none;all;0;1;2151.0;55623
254276;174070000;17407;17;75.0;none;none;0;0;1813.0;55623
254292;174070000;17407;17;75.0;some;none;3;0;5807.5;55626
254323;174070000;17407;17;75.0;all;all;1;2;2365.0;55632
254352;174070000;17407;17;75.0;all;none;3;0;5175.0;55638
254356;174070000;17407;17;75.0;all;all;3;2;6840.0;55638
254446;174070000;17407;17;75.0;all;all;2;2;3060.0;55657
254461;174070000;17407;17;75.0;all;none;1;0;557.0;55660
254473;174070000;17407;17;75.0;all;some;3;1;1154.0;55662
254489;174070000;17407;17;75.0;all;some;2;1;882.0;55665
254490;174070000;17407;17;75.0;all;all;2;4;4470.0;55666
254495;174070000;17407;17;75.0;all;none;2;0;2748.0;55666
254497;174070000;17407;17;75.0;some;some;2;2;5181.599999999999;55667
254525;174070000;17407;17;75.0;all;none;1;0;2704.0;55673
254601;174070000;17407;17;75.0;some;none;1;0;3585.0;55688
254606;174070000;17407;17;75.0;all;none;1;0;2038.0;55689
254607;174070000;17407;17;75.0;all;all;1;4;1311.0;55689
254621;174070000;17407;17;75.0;all;all;1;4;796.5;55692
254639;174070000;17407;17;75.0;all;none;2;0;4473.0;55695
254663;174070000;17407;17;75.0;some;some;3;2;6410.0;55700
254670;174070000;17407;17;75.0;some;some;2;2;4544.799999999999;55702
254699;174070000;17407;17;75.0;some;all;1;2;6553.5;55708
254724;174070000;17407;17;75.0;some;all;1;2;192.0;55713
254728;174070000;17407;17;75.0;all;all;2;2;1412.0;55714
254767;174070000;17407;17;75.0;all;all;1;1;2068.0;55722
254769;174070000;17407;17;75.0;all;all;1;1;2882.0;55722
254777;174070000;17407;17;75.0;none;none;0;0;1689.0;55724
254779;174070000;17407;17;75.0;none;none;0;0;1632.0;55724
254793;174070000;17407;17;75.0;all;all;2;2;1026.0;55727
254818;174070000;17407;17;75.0;all;none;2;0;5872.5;55732
254819;174070000;17407;17;75.0;all;none;2;0;3022.5;55732
254823;174070000;17407;17;75.0;some;none;2;0;1362.5;55733
254832;174070000;17407;17;75.0;all;all;1;2;1759.0;55735
254836;174070000;17407;17;75.0;all;all;1;2;612.0;55735
254837;174070000;17407;17;75.0;some;some;2;3;7541.1;55736
254877;174070000;17407;17;75.0;all;all;2;4;3720.0;55744
254881;174070000;17407;17;75.0;some;some;2;2;3966.0;55744
254888;174070000;17407;17;75.0;all;all;1;3;2422.0;55746
254891;174070000;17407;17;75.0;all;all;1;2;2382.0;55746
254903;174070000;17407;17;75.0;all;all;1;2;2484.0;55749
254915;174070000;17407;17;75.0;all;all;1;2;1868.1;55751
254926;174070000;17407;17;75.0;all;some;1;1;3265.5;55754
254934;174070000;17407;17;75.0;some;some;2;1;5692.8;55755
254936;174070000;17407;17;75.0;some;some;2;1;5037.599999999999;55755
254956;174070000;17407;17;75.0;all;some;3;2;3092.4;55759
254966;174070000;17407;17;75.0;all;none;2;0;4725.0;55761
254997;174070000;17407;17;75.0;all;all;2;2;2956.5;55768
255007;174070000;17407;17;75.0;all;all;2;2;2848.5;55770
255020;174070000;17407;17;75.0;some;all;2;3;390.0;55772
255023;174070000;17407;17;75.0;all;none;2;0;2211.0;55773
255026;174070000;17407;17;75.0;all;none;2;0;5383.5;55773
255035;174070000;17407;17;75.0;some;some;1;2;3914.4;55775
255074;174070000;17407;17;75.0;all;none;2;0;3297.0;55783
255094;174070000;17407;17;75.0;all;some;2;1;1183.5;55787
255117;174070000;17407;17;75.0;all;some;2;2;3570.0;55792
255118;174070000;17407;17;75.0;some;none;2;0;3528.0;55792
255120;174070000;17407;17;75.0;some;some;2;1;3456.0;55792
255139;174070000;17407;17;75.0;some;all;1;2;2482.5;55796
255141;174070000;17407;17;75.0;some;none;1;0;2131.5;55797
255154;174070000;17407;17;75.0;some;none;1;0;2829.0;55799
255178;174070000;17407;17;75.0;all;all;1;2;2753.0;55804
255181;174070000;17407;17;75.0;some;some;2;2;805.5999999999999;55805
255189;174070000;17407;17;75.0;all;some;2;1;2715.0;55807
255190;174070000;17407;17;75.0;all;some;2;1;6736.5;55807
255204;174070000;17407;17;75.0;all;all;1;1;1321.0;55810
255212;174070000;17407;17;75.0;some;some;2;2;5443.2;55811
255257;174070000;17407;17;75.0;all;all;2;2;2842.5;55820
255258;174070000;17407;17;75.0;all;some;2;1;5889.0;55820
255261;174070000;17407;17;75.0;all;some;2;1;5275.5;55820
255263;174070000;17407;17;75.0;all;all;1;2;2154.0;55821
255297;174070000;17407;17;75.0;all;none;1;0;1842.0;55828
255298;174070000;17407;17;75.0;all;all;1;2;1469.0;55828
255312;174070000;17407;17;75.0;all;all;2;2;2899.5;55831
255356;174070000;17407;17;75.0;some;none;3;0;5975.0;55839
255359;174070000;17407;17;75.0;some;none;2;0;470.0;55840
255397;174070000;17407;17;75.0;all;none;2;0;141.0;55847
255402;174070000;17407;17;75.0;some;some;1;1;1122.0;55848
255420;174070000;17407;17;75.0;some;none;2;0;6561.9;55852
255444;174070000;17407;17;75.0;some;none;2;0;5418.0;55857
255467;174070000;17407;17;75.0;all;none;1;0;3178.0;55861
255469;174070000;17407;17;75.0;all;all;1;2;2204.0;55861
255476;174070000;17407;17;75.0;all;all;2;2;3565.5;55863
255535;174070000;17407;17;75.0;all;all;1;2;3038.0;55874
255538;174070000;17407;17;75.0;all;all;3;3;1266.0;55875
255563;174070000;17407;17;75.0;all;all;2;2;3939.0;55880
255713;174070000;17407;17;75.0;some;none;1;0;470.6;55910
255716;174070000;17407;17;75.0;some;some;1;1;1608.1;55910
255721;174070000;17407;17;75.0;none;all;0;2;4563.0;55911
255722;174070000;17407;17;75.0;all;none;2;0;3577.5;55912
255724;174070000;17407;17;75.0;all;all;2;2;5473.5;55912
255732;174070000;17407;17;75.0;all;none;2;0;5533.5;55914
255759;174070000;17407;17;75.0;all;all;2;2;1547.0;55919
255773;174070000;17407;17;75.0;all;some;2;1;2656.5;55921
255802;174070000;17407;17;75.0;none;none;0;0;2436.0;55927
255806;174070000;17407;17;75.0;none;all;0;2;2966.0;55928
255842;174070000;17407;17;75.0;some;some;2;1;6046.7;55935
255847;174070000;17407;17;75.0;all;none;1;0;1676.0;55936
255872;174070000;17407;17;75.0;some;none;2;0;7650.0;55941
255883;174070000;17407;17;75.0;none;none;0;0;1937.0;55943
255885;174070000;17407;17;75.0;all;all;2;2;1992.0;55944
255946;174070000;17407;17;75.0;none;some;0;1;2688.0;55956
255969;174070000;17407;17;75.0;all;none;3;0;6295.0;55960
255974;174070000;17407;17;75.0;some;some;3;1;287.5;55961
255980;174070000;17407;17;75.0;all;none;1;0;2519.0;55963
256014;174070000;17407;17;75.0;all;all;1;6;2075.0;55969
256029;174070000;17407;17;75.0;all;none;1;0;1900.0;55972
256032;174070000;17407;17;75.0;all;all;1;1;2367.0;55972
256034;174070000;17407;17;75.0;some;some;2;3;4099.2;55973
256040;174070000;17407;17;75.0;all;none;2;0;6661.5;55974
256047;174070000;17407;17;75.0;all;all;2;3;2961.0;55975
256053;174070000;17407;17;75.0;some;all;1;4;3730.5;55976
256098;174070000;17407;17;75.0;all;some;2;1;2310.0;55985
256101;174070000;17407;17;75.0;all;all;1;2;874.0;55986
256104;174070000;17407;17;75.0;all;none;1;0;2051.0;55986
256119;174070000;17407;17;75.0;some;some;2;2;4579.299999999999;55989
256128;174070000;17407;17;75.0;some;some;2;1;6014.499999999999;55991
256140;174070000;17407;17;75.0;some;none;1;0;1425.6;55993
256158;174070000;17407;17;75.0;all;all;2;2;2539.5;55997
256160;174070000;17407;17;75.0;all;all;2;2;1830.0;55997
256162;174070000;17407;17;75.0;some;some;2;2;4210.0;55998
256163;174070000;17407;17;75.0;some;some;2;2;4400.0;55998
256182;174070000;17407;17;75.0;some;some;2;1;3578.4;56002
256185;174070000;17407;17;75.0;some;some;2;1;5035.8;56002
256202;174070000;17407;17;75.0;all;some;1;1;5596.5;56006
256205;174070000;17407;17;75.0;some;some;1;1;139.5;56006
256238;174070000;17407;17;75.0;all;all;1;2;1510.0;56013
256239;174070000;17407;17;75.0;all;all;1;2;2193.0;56013
256247;174070000;17407;17;75.0;all;none;1;0;1624.0;56015
256265;174070000;17407;17;75.0;all;all;2;2;6027.0;56018
256269;174070000;17407;17;75.0;some;some;3;1;220.0;56019
256275;174070000;17407;17;75.0;some;none;2;0;2954.7000000000003;56020
256276;174070000;17407;17;75.0;all;all;2;3;3558.0;56021
256283;174070000;17407;17;75.0;all;all;2;4;2155.5;56022
256286;174070000;17407;17;75.0;all;all;2;2;2331.0;56022
256358;174070000;17407;17;75.0;some;none;2;0;6324.0;56037
256420;174070000;17407;17;75.0;some;none;2;0;3744.4;56049
256424;174070000;17407;17;75.0;all;none;1;0;1278.0;56050
256427;174070000;17407;17;75.0;all;none;1;0;1242.0;56051
256486;174070000;17407;17;75.0;some;none;2;0;1498.0;56062
256493;174070000;17407;17;75.0;some;some;1;2;3832.5;56064
256510;174070000;17407;17;75.0;all;all;1;2;5224.5;56067
256511;174070000;17407;17;75.0;some;none;1;0;6480.0;56067
256516;174070000;17407;17;75.0;all;none;2;0;3567.0;56068
256551;174070000;17407;17;75.0;some;all;1;2;2875.5;56075
256593;174070000;17407;17;75.0;some;some;2;3;7673.400000000001;56084
259527;174130000;17413;17;75.0;some;none;1;0;3534.385398975081;56666
259533;174130000;17413;17;75.0;some;none;2;0;3476.9057175693874;56667
259535;174130000;17413;17;75.0;some;some;2;1;4076.8574621841817;56667
259538;174130000;17413;17;75.0;all;some;2;1;4751.786510451378;56668
259544;174130000;17413;17;75.0;all;all;1;2;2190.3974678205877;56669
259557;174130000;17413;17;75.0;all;none;2;0;1603.2618026326995;56672
259562;174130000;17413;17;75.0;all;all;3;5;3846.2720111885737;56673
259602;174130000;17413;17;75.0;some;none;1;0;1939.597158885108;56681
259621;174130000;17413;17;75.0;some;none;2;0;4429.026063671055;56685
259633;174130000;17413;17;75.0;none;all;0;6;2766.492485614743;56687
259660;174130000;17413;17;75.0;all;all;2;2;2782.276773534188;56692
259663;174130000;17413;17;75.0;some;all;1;2;3674.636073305842;56693
259675;174130000;17413;17;75.0;some;all;1;2;4966.435496014677;56696
259678;174130000;17413;17;75.0;all;all;1;4;2593.807537782729;56696
259683;174130000;17413;17;75.0;all;all;2;2;4117.936853768013;56697
259751;174130000;17413;17;75.0;all;all;2;2;3789.8920288064255;56711
259753;174130000;17413;17;75.0;all;none;2;0;3398.0801852253853;56711
259768;174130000;17413;17;75.0;some;some;1;1;2458.550655222164;56714
259799;174130000;17413;17;75.0;some;some;1;2;2721.550638777222;56720
259802;174130000;17413;17;75.0;some;some;1;1;2354.143556038979;56721
259813;174130000;17413;17;75.0;some;some;2;2;4479.449977653834;56723
259818;174130000;17413;17;75.0;some;none;1;0;1940.8881286142584;56724
259862;174130000;17413;17;75.0;some;some;1;1;2479.284097496093;56732
259873;174130000;17413;17;75.0;none;all;0;2;1427.7320901106443;56735
259881;174130000;17413;17;75.0;all;none;2;0;5809.677668081338;56736
259886;174130000;17413;17;75.0;all;none;2;0;5088.800754207303;56737
259889;174130000;17413;17;75.0;all;all;1;1;3151.7840978015192;56738
259899;174130000;17413;17;75.0;all;all;2;2;2486.9492673917885;56740
259904;174130000;17413;17;75.0;some;none;1;0;2630.538690231472;56741
259918;174130000;17413;17;75.0;all;none;1;0;1999.0758414357936;56743
259924;174130000;17413;17;75.0;all;all;1;1;1579.4496429183537;56744
259927;174130000;17413;17;75.0;all;none;1;0;2495.9751048450657;56745
259929;174130000;17413;17;75.0;all;none;1;0;2866.609728719954;56745
259934;174130000;17413;17;75.0;all;some;3;1;2892.297643807803;56746
259939;174130000;17413;17;75.0;all;none;1;0;2746.521546697273;56747
259955;174130000;17413;17;75.0;none;all;0;2;3838.046622450396;56751
259998;174130000;17413;17;75.0;some;some;1;2;5030.492862681858;56759
260017;174130000;17413;17;75.0;all;none;2;0;3318.429806369111;56763
260027;174130000;17413;17;75.0;all;all;1;2;3921.50119806874;56765
260036;174130000;17413;17;75.0;some;some;1;1;1961.1799316865631;56767
260038;174130000;17413;17;75.0;some;all;1;2;4236.458857959986;56767
260042;174130000;17413;17;75.0;all;none;1;0;2987.336730698665;56768
260057;174130000;17413;17;75.0;all;none;1;0;1585.0029548684572;56771
