household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
153831;173060103;17306;17;75.0;some;none;1;0;3325.5;32702
153835;173060105;17306;17;75.0;all;all;1;2;2707.0;32703
153845;173060103;17306;17;75.0;all;all;1;2;1106.0;32707
153847;173060103;17306;17;75.0;all;all;1;6;1093.0;32707
153853;173330101;17333;17;75.0;all;all;1;1;1483.0;32709
153862;172500000;17250;17;75.0;some;some;1;2;3827.413734657284;32712
153867;173060102;17306;17;75.0;none;none;0;0;1746.0;32713
153873;173060101;17306;17;75.0;all;all;1;1;2223.0;32715
153886;173060103;17306;17;75.0;all;all;1;1;1836.0;32720
153894;172500000;17250;17;75.0;all;all;2;4;1865.8066798261766;32723
153896;172500000;17250;17;75.0;all;none;2;0;2568.9819419664964;32723
153899;173060104;17306;17;75.0;all;all;1;1;1640.0;32724
153918;173330101;17333;17;75.0;all;none;1;0;1080.0;32730
153920;173060107;17306;17;75.0;all;all;1;4;4531.0;32731
153923;173060107;17306;17;75.0;all;all;1;1;2420.0;32731
153929;173060109;17306;17;75.0;all;none;2;0;2461.5;32733
153931;172500000;17250;17;75.0;all;all;2;2;3759.6966950993324;32734
153940;173060103;17306;17;75.0;all;all;1;1;2405.0;32736
153944;173330101;17333;17;75.0;all;none;2;0;3658.5;32738
153961;172500000;17250;17;75.0;none;all;0;4;2199.847890560237;32742
153977;173060103;17306;17;75.0;all;none;1;0;3967.0;32747
154003;173330102;17333;17;75.0;some;some;2;1;4042.5;32754
154015;173330102;17333;17;75.0;all;all;1;1;2223.0;32757
154020;173060105;17306;17;75.0;some;all;1;2;3829.5;32758
154025;173060107;17306;17;75.0;all;all;1;3;2038.0;32759
154026;173060102;17306;17;75.0;some;none;1;0;2307.0;32760
154027;173060102;17306;17;75.0;some;none;1;0;3091.5;32760
154059;173060101;17306;17;75.0;all;none;1;0;294.0;32767
154060;173060101;17306;17;75.0;some;some;1;1;4212.0;32767
154087;172500000;17250;17;75.0;all;all;3;2;2074.956586532885;32778
154103;173060104;17306;17;75.0;none;all;0;2;1744.0;32783
154128;173060105;17306;17;75.0;some;all;1;2;1339.5;32792
154129;173060105;17306;17;75.0;some;none;1;0;3294.0;32792
154133;173060106;17306;17;75.0;none;all;0;1;3302.0;32794
154140;173060104;17306;17;75.0;some;all;1;4;4117.5;32796
154141;173060104;17306;17;75.0;some;some;1;1;3967.5;32796
154154;173330101;17333;17;75.0;all;some;3;2;2898.0;32801
154174;173060109;17306;17;75.0;some;none;3;0;2868.0;32805
154179;173060102;17306;17;75.0;all;all;1;1;2100.0;32806
154188;173060101;17306;17;75.0;all;some;3;1;601.2;32809
154199;173060103;17306;17;75.0;none;some;0;1;3651.0;32812
154201;173060106;17306;17;75.0;some;all;1;2;1147.5;32814
154203;173060106;17306;17;75.0;some;all;1;2;5668.5;32814
154212;173060106;17306;17;75.0;none;all;0;1;2681.0;32818
154213;173060106;17306;17;75.0;none;none;0;0;2718.0;32818
154214;173060106;17306;17;75.0;none;none;0;0;2419.0;32818
154216;172500000;17250;17;75.0;all;none;3;0;1828.396159667508;32819
154217;172500000;17250;17;75.0;all;some;3;1;2216.20686782339;32819
154241;173060109;17306;17;75.0;none;all;0;2;106.0;32826
154245;173060107;17306;17;75.0;all;all;1;2;2061.0;32827
154263;173060101;17306;17;75.0;all;all;2;2;559.5;32832
154296;173330102;17333;17;75.0;all;all;2;3;1276.5;32841
154299;173060109;17306;17;75.0;none;all;0;2;3821.0;32842
154304;173060107;17306;17;75.0;all;none;1;0;2068.0;32844
154313;173060102;17306;17;75.0;some;none;1;0;4017.5;32847
154321;173060109;17306;17;75.0;none;none;0;0;1552.0;32850
154340;173060109;17306;17;75.0;some;all;1;2;5298.0;32856
154361;173060107;17306;17;75.0;all;all;2;2;2419.5;32861
154366;173330102;17333;17;75.0;all;all;2;4;2416.5;32862
154379;173060105;17306;17;75.0;some;all;1;2;5158.5;32868
154386;173060106;17306;17;75.0;all;all;1;4;946.5;32869
154398;173060101;17306;17;75.0;all;none;1;0;1724.0;32872
154443;173060107;17306;17;75.0;some;none;1;0;426.0;32886
154446;173060107;17306;17;75.0;some;all;1;2;2652.0;32886
154454;173060102;17306;17;75.0;none;all;0;1;1795.0;32889
154457;173060102;17306;17;75.0;none;all;0;2;1174.0;32889
154465;173060101;17306;17;75.0;all;all;2;4;274.5;32892
154472;172500000;17250;17;75.0;some;some;1;1;2316.1155679982917;32894
154481;172500000;17250;17;75.0;some;none;1;0;2706.5456626174;32896
154482;172500000;17250;17;75.0;some;all;1;2;2572.2311794401303;32896
154485;173330102;17333;17;75.0;all;all;1;2;1153.0;32897
154495;173330102;17333;17;75.0;all;all;2;3;6280.5;32899
154496;173330102;17333;17;75.0;all;none;2;0;7138.5;32899
154504;173060106;17306;17;75.0;all;all;1;2;1038.0;32901
154510;173060109;17306;17;75.0;none;none;0;0;1643.0;32903
154522;172500000;17250;17;75.0;all;all;1;2;1728.1803745417471;32907
154534;173060103;17306;17;75.0;some;some;1;1;565.5;32910
154537;173060102;17306;17;75.0;all;all;1;2;1988.0;32911
154539;173060102;17306;17;75.0;all;none;1;0;3844.0;32911
154570;173060106;17306;17;75.0;all;none;1;0;3020.0;32924
154571;173060103;17306;17;75.0;all;none;1;0;3366.0;32925
154576;173060101;17306;17;75.0;all;none;1;0;1967.0;32926
154577;173330101;17333;17;75.0;none;none;0;0;2277.0;32927
154587;173330101;17333;17;75.0;all;none;1;0;1248.0;32929
154597;173060104;17306;17;75.0;all;all;1;1;1915.0;32932
154602;173060103;17306;17;75.0;some;none;1;0;3015.0;32933
154621;173060105;17306;17;75.0;all;some;2;1;3229.5;32938
154638;173060106;17306;17;75.0;all;none;2;0;3136.5;32944
154641;173060107;17306;17;75.0;all;none;1;0;2361.0;32947
154648;173060102;17306;17;75.0;some;none;1;0;2793.0;32948
154650;173060104;17306;17;75.0;all;none;1;0;4471.0;32949
154651;173060104;17306;17;75.0;all;all;1;2;1525.0;32949
154664;173060107;17306;17;75.0;all;none;1;0;2155.0;32952
154678;173060103;17306;17;75.0;some;some;1;1;5176.5;32956
154688;172500000;17250;17;75.0;none;all;0;3;3226.606358321665;32959
154713;173060109;17306;17;75.0;all;some;2;2;2182.0;32964
154715;173060107;17306;17;75.0;some;all;1;2;4551.0;32965
154732;172500000;17250;17;75.0;all;all;2;6;2609.309693733237;32970
154747;173060107;17306;17;75.0;all;none;2;0;3700.0;32973
154750;173060106;17306;17;75.0;some;none;1;0;106.5;32975
154752;173060106;17306;17;75.0;some;none;1;0;3115.5;32975
154755;173060109;17306;17;75.0;none;some;0;1;2806.7000000000003;32976
154765;172500000;17250;17;75.0;all;none;2;0;1281.2987376374851;32980
154778;173060106;17306;17;75.0;some;none;1;0;5658.0;32984
154782;173060104;17306;17;75.0;some;all;1;2;5109.0;32985
154784;173060106;17306;17;75.0;some;some;2;2;6176.0;32986
154786;173060106;17306;17;75.0;some;none;2;0;3818.0;32986
154792;173060101;17306;17;75.0;all;all;1;4;3400.2000000000003;32989
154796;173060109;17306;17;75.0;all;all;1;1;1159.0;32991
154799;173060109;17306;17;75.0;all;none;1;0;1043.0;32991
154825;173060107;17306;17;75.0;none;all;0;2;6474.0;32999
154837;172500000;17250;17;75.0;some;none;1;0;592.7855317972278;33004
154844;173060101;17306;17;75.0;some;some;2;2;5270.0;33005
154848;173330102;17333;17;75.0;all;none;1;0;716.0;33006
154849;173330102;17333;17;75.0;all;all;1;2;1693.0;33006
154852;173060101;17306;17;75.0;all;all;1;2;1565.0;33007
154854;173060101;17306;17;75.0;all;none;1;0;2119.0;33007
154871;173060107;17306;17;75.0;some;none;1;0;2424.0;33011
154881;173060101;17306;17;75.0;all;all;2;3;2536.5;33015
154910;173060105;17306;17;75.0;all;some;1;1;2187.9;33022
154935;173060109;17306;17;75.0;all;none;1;0;2559.0;33032
154945;173330102;17333;17;75.0;all;all;2;4;3309.0;33036
154946;173330102;17333;17;75.0;all;none;2;0;4230.0;33036
154966;173060107;17306;17;75.0;some;some;1;1;4164.3;33042
154967;173060107;17306;17;75.0;some;none;1;0;3853.5;33042
155002;173060101;17306;17;75.0;all;all;2;3;4128.0;33050
155020;173060107;17306;17;75.0;all;none;2;0;975.0;33054
155022;173060107;17306;17;75.0;all;some;2;1;748.5;33054
155042;173330101;17333;17;75.0;all;some;3;1;5500.0;33060
155048;173060107;17306;17;75.0;all;all;1;5;1767.0;33061
155049;173060105;17306;17;75.0;none;all;0;1;2629.0;33062
155056;173060107;17306;17;75.0;all;all;2;2;2880.0;33063
155061;172500000;17250;17;75.0;none;all;0;1;2194.4946012110936;33064
155089;173330102;17333;17;75.0;all;none;1;0;2587.0;33072
155092;173060106;17306;17;75.0;some;some;1;1;2883.6;33073
155117;173060106;17306;17;75.0;all;all;1;1;2112.0;33083
155125;173330101;17333;17;75.0;all;none;3;0;2881.5;33084
155132;173330102;17333;17;75.0;all;all;2;2;1241.0;33087
155135;173330102;17333;17;75.0;all;all;2;1;3551.0;33087
155142;172500000;17250;17;75.0;all;all;2;2;105.55072188961509;33090
155156;173330102;17333;17;75.0;some;some;2;2;5572.9;33093
155163;173330101;17333;17;75.0;none;all;0;2;1338.0;33095
155176;173060109;17306;17;75.0;all;all;1;2;3604.0;33098
155196;172500000;17250;17;75.0;all;all;2;2;4179.982256838066;33107
155197;172500000;17250;17;75.0;all;all;2;2;36.79467320073351;33107
155203;173060109;17306;17;75.0;all;none;1;0;2015.0;33109
155231;173060107;17306;17;75.0;all;some;2;1;6340.5;33118
155239;172500000;17250;17;75.0;none;none;0;0;484.32865939565266;33119
155279;173060105;17306;17;75.0;all;all;1;3;1642.0;33131
155291;173060106;17306;17;75.0;all;all;1;2;4538.0;33135
155301;173060103;17306;17;75.0;all;all;1;1;2015.0;33137
155310;173060109;17306;17;75.0;all;all;2;2;4095.0;33141
155312;173060109;17306;17;75.0;all;all;2;2;5116.5;33141
155325;173060101;17306;17;75.0;all;none;2;0;1843.5;33145
155345;173060101;17306;17;75.0;all;all;1;1;1447.0;33152
155347;173060101;17306;17;75.0;some;none;1;0;2986.5;33153
155358;173060103;17306;17;75.0;none;all;0;2;1441.0;33157
155363;173060106;17306;17;75.0;all;all;1;4;1812.0;33158
155375;173060103;17306;17;75.0;some;none;1;0;2413.5;33161
155381;173060103;17306;17;75.0;some;none;1;0;4582.5;33164
155382;173060103;17306;17;75.0;some;all;1;6;1404.0;33164
155383;173060103;17306;17;75.0;some;some;1;1;2095.5;33164
155391;173060103;17306;17;75.0;all;all;1;2;290.0;33166
155395;173060103;17306;17;75.0;all;none;1;0;2461.0;33167
155401;173060104;17306;17;75.0;all;all;1;1;2030.0;33168
155421;173060109;17306;17;75.0;none;all;0;1;3323.0;33175
155432;173330101;17333;17;75.0;all;none;1;0;1685.0;33180
155455;173060107;17306;17;75.0;all;all;1;1;1836.0;33185
155459;173060109;17306;17;75.0;all;all;2;1;3859.0;33186
155470;173060106;17306;17;75.0;all;none;1;0;1225.0;33190
155483;173060106;17306;17;75.0;all;all;2;2;12.0;33194
155508;173330102;17333;17;75.0;all;none;1;0;661.0;33202
155527;173060105;17306;17;75.0;none;none;0;0;2005.0;33207
155536;173060102;17306;17;75.0;all;all;1;2;987.0;33209
155558;172500000;17250;17;75.0;all;all;1;2;1128.4029234610352;33215
155564;173060106;17306;17;75.0;all;none;1;0;3127.0;33217
155568;173060103;17306;17;75.0;none;all;0;3;1801.0;33218
155600;172500000;17250;17;75.0;some;all;1;2;2827.6191209983576;33229
155611;173060109;17306;17;75.0;some;some;1;1;4797.0;33232
155620;173060104;17306;17;75.0;all;none;1;0;1499.0;33234
155630;173060101;17306;17;75.0;all;none;3;0;1767.0;33236
155633;173060101;17306;17;75.0;all;some;3;1;6465.0;33236
155634;173330102;17333;17;75.0;all;all;2;4;3258.0;33237
155635;173330102;17333;17;75.0;all;none;2;0;5335.5;33237
155643;173060102;17306;17;75.0;all;none;1;0;4165.0;33239
155660;173330102;17333;17;75.0;some;some;2;2;1347.5;33244
155668;173060105;17306;17;75.0;all;all;1;1;2017.0;33248
155694;173060102;17306;17;75.0;all;all;1;1;2049.0;33256
155712;173060101;17306;17;75.0;some;some;1;1;5455.5;33261
155715;173060107;17306;17;75.0;all;all;1;2;2346.0;33262
155716;173060107;17306;17;75.0;all;none;1;0;2046.0;33262
155735;173060102;17306;17;75.0;all;all;1;1;140.0;33268
155744;173060106;17306;17;75.0;all;all;1;4;1818.0;33271
155757;173060102;17306;17;75.0;none;none;0;0;1659.0;33275
155763;173060103;17306;17;75.0;all;all;2;5;2874.0;33277
155767;173060103;17306;17;75.0;none;all;0;2;2002.0;33278
155769;173060101;17306;17;75.0;none;some;0;2;1574.3999999999999;33279
155783;173060106;17306;17;75.0;all;all;1;2;3863.0;33282
155795;173060105;17306;17;75.0;all;all;1;5;2907.0;33285
155812;173330101;17333;17;75.0;none;all;0;1;3451.0;33292
155820;173330102;17333;17;75.0;all;all;1;1;2302.0;33294
155830;173060107;17306;17;75.0;some;some;1;2;2542.5;33297
155841;173330101;17333;17;75.0;some;none;1;0;2038.5;33300
155844;173060109;17306;17;75.0;none;none;0;0;2696.0;33301
155847;173060109;17306;17;75.0;some;some;1;1;1879.2;33302
155856;173060109;17306;17;75.0;some;some;1;1;594.0;33304
155857;173330101;17333;17;75.0;all;all;1;2;1056.0;33305
155864;173330102;17333;17;75.0;none;none;0;0;4360.0;33307
155865;173330102;17333;17;75.0;none;all;0;1;4504.0;33307
155866;173330102;17333;17;75.0;none;all;0;4;1699.0;33307
155874;173060105;17306;17;75.0;some;all;1;2;4035.0;33310
155878;172500000;17250;17;75.0;all;all;1;1;2109.785140534694;33311
155887;173060109;17306;17;75.0;all;all;1;1;3195.0;33314
155894;173060105;17306;17;75.0;all;all;1;2;1720.0;33316
155900;173330102;17333;17;75.0;all;none;1;0;1603.0;33319
155902;173330102;17333;17;75.0;all;all;1;1;2071.0;33319
155903;173330102;17333;17;75.0;all;all;1;1;1401.0;33319
155907;173060106;17306;17;75.0;none;none;0;0;2927.6;33321
155911;173060103;17306;17;75.0;all;all;1;4;6001.5;33323
155925;173060109;17306;17;75.0;all;none;1;0;1372.0;33326
155933;173060103;17306;17;75.0;all;all;1;2;3207.0;33329
155937;173060106;17306;17;75.0;all;none;2;0;3754.5;33330
155942;173330102;17333;17;75.0;all;all;2;2;2782.5;33331
155943;173330102;17333;17;75.0;all;none;2;0;3429.0;33331
155948;173060103;17306;17;75.0;none;all;0;2;2654.0;33333
155952;172500000;17250;17;75.0;all;none;3;0;2407.7869189959206;33334
155957;173060101;17306;17;75.0;all;all;1;1;2271.0;33335
155960;173060109;17306;17;75.0;all;all;1;2;2083.0;33336
155968;173060106;17306;17;75.0;all;some;2;1;1597.5;33338
155976;172520000;17252;17;75.0;all;none;2;0;5410.491321958816;33341
155990;173060103;17306;17;75.0;none;none;0;0;238.0;33345
155998;173330102;17333;17;75.0;all;all;2;2;3069.0;33347
156007;173060105;17306;17;75.0;all;none;1;0;1515.0;33349
156021;173330101;17333;17;75.0;all;all;1;5;57.0;33355
156023;173330101;17333;17;75.0;all;all;1;2;4250.0;33355
156053;172520000;17252;17;75.0;all;all;1;2;2258.042139779498;33366
156064;173060104;17306;17;75.0;all;all;1;2;511.0;33368
156074;173060102;17306;17;75.0;all;all;1;6;1962.0;33371
156079;173060105;17306;17;75.0;some;all;1;2;1876.5;33372
156092;173060101;17306;17;75.0;all;all;2;2;3193.5;33376
156129;173060104;17306;17;75.0;all;all;2;2;1995.0;33387
156140;173060106;17306;17;75.0;all;all;2;2;2539.5;33391
156143;173060102;17306;17;75.0;some;some;1;1;2227.5;33392
156153;172520000;17252;17;75.0;all;none;1;0;2016.4584825083941;33394
156176;173060109;17306;17;75.0;none;all;0;5;2191.0;33403
156192;173060103;17306;17;75.0;none;all;0;2;2600.0;33409
156199;173060107;17306;17;75.0;all;all;2;2;2925.0;33411
156207;173060101;17306;17;75.0;all;all;2;2;3273.0;33413
156209;173060103;17306;17;75.0;none;some;0;1;502.5;33415
156220;173060101;17306;17;75.0;none;all;0;2;2593.0;33420
156226;173060106;17306;17;75.0;all;all;1;1;1121.0;33423
156239;173060107;17306;17;75.0;all;all;1;4;1602.0;33426
156243;173060107;17306;17;75.0;all;all;1;2;3090.0;33427
156270;173060109;17306;17;75.0;some;none;2;0;5561.4;33436
156276;173060103;17306;17;75.0;none;all;0;2;2007.0;33438
156278;173060109;17306;17;75.0;none;none;0;0;4073.2999999999997;33439
156284;173060104;17306;17;75.0;some;none;1;0;2623.5;33440
156299;173060101;17306;17;75.0;all;all;1;2;2148.0;33445
156306;173060107;17306;17;75.0;all;some;3;1;4374.0;33446
156307;173060107;17306;17;75.0;all;none;2;0;2803.5;33447
156313;173060103;17306;17;75.0;all;all;1;1;1929.0;33448
156319;173060104;17306;17;75.0;all;none;1;0;1016.0;33450
156322;173060104;17306;17;75.0;all;all;1;1;1456.0;33450
156328;173060105;17306;17;75.0;all;all;1;1;2661.0;33452
156340;173060101;17306;17;75.0;all;all;1;2;143.0;33457
156353;173060109;17306;17;75.0;none;all;0;2;3525.0;33463
156359;173060102;17306;17;75.0;all;none;2;0;2319.0;33464
156360;173060104;17306;17;75.0;some;none;1;0;4968.0;33465
156363;173060104;17306;17;75.0;some;none;1;0;5692.5;33465
156377;173060105;17306;17;75.0;all;none;2;0;1129.5;33469
156391;173060107;17306;17;75.0;all;none;1;0;2405.0;33473
156395;173060104;17306;17;75.0;all;all;2;5;1467.0;33474
156397;173060105;17306;17;75.0;some;all;1;2;1917.0;33475
156400;173330101;17333;17;75.0;all;none;1;0;1371.0;33476
156405;173060107;17306;17;75.0;some;none;1;0;51.0;33477
156408;173060107;17306;17;75.0;some;some;1;1;3468.4;33478
156413;173060103;17306;17;75.0;all;none;1;0;2612.0;33480
156422;173060102;17306;17;75.0;all;none;1;0;2440.0;33484
156424;173060102;17306;17;75.0;all;all;1;2;1779.0;33484
156431;173060109;17306;17;75.0;some;none;2;0;2955.0;33486
156437;172520000;17252;17;75.0;none;none;0;0;1506.4814013627515;33490
156442;173060109;17306;17;75.0;all;all;1;3;2260.0;33492
156457;173060105;17306;17;75.0;none;none;0;0;3772.5;33496
156462;173060105;17306;17;75.0;all;all;1;1;1091.0;33498
156463;173060103;17306;17;75.0;none;some;0;1;6832.5;33499
156470;173060101;17306;17;75.0;all;all;1;3;1346.0;33501
156476;173060102;17306;17;75.0;all;all;1;2;3401.0;33504
156481;173060103;17306;17;75.0;all;none;1;0;2271.0;33506
156490;173060107;17306;17;75.0;all;all;1;2;1848.0;33510
156514;173060101;17306;17;75.0;all;none;1;0;4431.0;33521
156516;173060105;17306;17;75.0;some;some;1;1;2146.5;33523
156521;173060106;17306;17;75.0;all;none;1;0;1153.0;33525
156527;172520000;17252;17;75.0;all;all;1;1;1126.0562492605857;33526
156528;172520000;17252;17;75.0;all;all;1;1;1973.8162898371552;33526
156529;173060105;17306;17;75.0;all;none;1;0;1905.0;33527
156554;173330101;17333;17;75.0;some;all;1;2;5067.0;33534
156559;173060109;17306;17;75.0;all;some;2;1;3627.0;33535
156606;173060107;17306;17;75.0;all;none;1;0;1550.0;33548
156608;173060107;17306;17;75.0;all;all;1;6;2860.0;33548
156618;173060105;17306;17;75.0;none;all;0;1;1921.0;33550
156629;173060106;17306;17;75.0;all;none;2;0;1831.5;33554
156659;173330102;17333;17;75.0;some;none;2;0;4714.0;33564
156662;173060109;17306;17;75.0;all;all;1;2;1021.0;33565
156668;173060109;17306;17;75.0;none;all;0;2;2433.0;33567
156670;173060105;17306;17;75.0;all;all;1;4;3268.0;33569
156683;173330102;17333;17;75.0;all;all;2;2;5431.5;33571
156719;173060104;17306;17;75.0;none;all;0;3;486.0;33582
156739;173330101;17333;17;75.0;some;none;1;0;6543.0;33587
156745;173060107;17306;17;75.0;all;none;2;0;2479.5;33589
156761;173060105;17306;17;75.0;all;all;2;4;4024.5;33593
156767;173060106;17306;17;75.0;none;some;0;1;2380.5;33596
156773;173330102;17333;17;75.0;some;none;1;0;2538.0;33597
156782;173060106;17306;17;75.0;some;some;2;2;2296.0;33600
156785;173060106;17306;17;75.0;some;none;2;0;2508.0;33600
156788;173060102;17306;17;75.0;some;none;1;0;5140.8;33601
156789;173060102;17306;17;75.0;some;some;1;1;2840.4;33601
156801;173060101;17306;17;75.0;none;all;0;4;2004.0;33605
156822;173330102;17333;17;75.0;some;none;2;0;8298.0;33611
156854;173060102;17306;17;75.0;all;all;1;1;1667.0;33620
156861;173060107;17306;17;75.0;some;some;1;1;1996.5;33623
156867;172520000;17252;17;75.0;none;all;0;2;956.4096133636504;33624
156880;173060103;17306;17;75.0;some;none;1;0;2971.5;33629
156881;173060103;17306;17;75.0;some;all;1;2;3609.0;33629
156886;172520000;17252;17;75.0;all;none;1;0;2312.859308851172;33630
156889;173060109;17306;17;75.0;none;none;0;0;2524.2000000000003;33631
156895;173330101;17333;17;75.0;all;all;1;2;1085.0;33633
156896;173330101;17333;17;75.0;all;none;1;0;3460.0;33633
156901;173060107;17306;17;75.0;all;all;1;1;1892.0;33634
156919;173330102;17333;17;75.0;all;none;2;0;2152.5;33639
156945;172520000;17252;17;75.0;all;none;2;0;785.4987562839416;33649
156947;173060104;17306;17;75.0;some;some;2;2;3922.0;33650
156949;173060104;17306;17;75.0;some;some;2;1;2240.0;33650
156959;173060106;17306;17;75.0;some;all;1;2;145.5;33653
156976;173060102;17306;17;75.0;some;some;1;3;9460.0;33661
156998;173060109;17306;17;75.0;all;all;1;2;2906.0;33667
157008;173060102;17306;17;75.0;all;all;1;2;1769.0;33670
157014;173060102;17306;17;75.0;some;none;2;0;3906.0;33671
157021;173060101;17306;17;75.0;some;all;1;2;148.5;33674
157029;173060101;17306;17;75.0;some;all;1;2;1344.0;33675
157032;173060102;17306;17;75.0;some;none;1;0;2965.5;33676
157063;173060106;17306;17;75.0;some;none;1;0;2145.0;33688
157066;173060106;17306;17;75.0;all;none;1;0;1132.5;33688
157072;173060105;17306;17;75.0;some;none;1;0;2596.5;33690
157086;173060109;17306;17;75.0;all;all;1;2;1331.0;33695
157091;173330101;17333;17;75.0;all;none;1;0;3938.0;33697
157098;172520000;17252;17;75.0;some;none;2;0;4773.682290255274;33698
157107;173060103;17306;17;75.0;some;some;1;1;1698.0;33702
157122;173330102;17333;17;75.0;all;none;1;0;2309.0;33705
157126;173060101;17306;17;75.0;all;all;2;2;2712.0;33706
157130;173060101;17306;17;75.0;all;none;1;0;4064.0;33708
157131;173060101;17306;17;75.0;all;none;1;0;3565.0;33708
157133;173060106;17306;17;75.0;all;all;1;1;2858.0;33709
157138;173330102;17333;17;75.0;all;all;2;2;5284.5;33710
157147;173060102;17306;17;75.0;some;some;1;1;2466.0;33712
157149;173060102;17306;17;75.0;some;some;1;1;6572.0;33712
157165;173060102;17306;17;75.0;all;none;1;0;1552.0;33718
157187;172520000;17252;17;75.0;all;some;1;1;4655.004997827641;33727
157190;173060103;17306;17;75.0;none;all;0;3;1609.0;33729
157203;173060101;17306;17;75.0;all;all;2;2;547.5;33733
157217;173060109;17306;17;75.0;none;none;0;0;1732.0;33737
157225;172520000;17252;17;75.0;some;some;1;1;2345.3501669698035;33740
157226;172520000;17252;17;75.0;some;all;1;6;4555.855491470014;33740
157242;173060103;17306;17;75.0;none;all;0;3;1267.0;33745
157256;172520000;17252;17;75.0;all;all;1;3;2573.479483037643;33751
157268;173060104;17306;17;75.0;all;all;1;1;1715.0;33753
157278;173330101;17333;17;75.0;all;all;1;1;1799.0;33756
157293;173060105;17306;17;75.0;some;none;1;0;2144.1;33760
157299;173060105;17306;17;75.0;some;all;1;2;1991.6000000000001;33762
157300;173060105;17306;17;75.0;some;some;1;1;5070.0;33762
157304;173330102;17333;17;75.0;all;all;1;4;1112.0;33763
157316;173060106;17306;17;75.0;all;some;1;1;2830.5;33766
157324;173060104;17306;17;75.0;all;none;2;0;474.0;33768
157336;173060101;17306;17;75.0;all;all;1;2;2796.0;33772
157337;173060101;17306;17;75.0;all;all;1;1;2862.0;33772
157338;173060102;17306;17;75.0;none;all;0;1;2589.0;33773
157345;173060105;17306;17;75.0;all;all;1;1;2719.0;33775
157360;173060106;17306;17;75.0;none;none;0;0;2924.0;33782
157376;173060104;17306;17;75.0;all;all;1;1;2231.0;33787
157394;173060103;17306;17;75.0;all;all;1;1;1728.0;33792
157417;173060102;17306;17;75.0;all;none;1;0;470.0;33799
157418;173060105;17306;17;75.0;none;none;0;0;2488.5;33800
157428;173330102;17333;17;75.0;all;all;2;2;3435.0;33802
157432;173060101;17306;17;75.0;none;none;0;0;1604.0;33803
157433;173060105;17306;17;75.0;all;none;1;0;3107.0;33804
157434;173060105;17306;17;75.0;all;all;1;2;1618.0;33804
157448;173060109;17306;17;75.0;some;none;1;0;2613.0;33807
157453;173060107;17306;17;75.0;all;some;2;1;118.5;33808
157466;173060105;17306;17;75.0;all;some;2;1;4002.0;33812
157476;173330102;17333;17;75.0;all;all;1;1;1170.0;33816
157484;172520000;17252;17;75.0;all;some;3;1;2204.4608578619923;33818
157485;172520000;17252;17;75.0;all;some;3;1;5154.780434953234;33818
157487;172530000;17253;17;75.0;all;none;3;0;3629.922640289292;33818
157502;173060104;17306;17;75.0;all;none;1;0;1987.0;33822
157505;173330101;17333;17;75.0;all;none;1;0;1343.0;33823
157508;173330101;17333;17;75.0;all;none;1;0;3378.0;33823
157513;173060103;17306;17;75.0;all;some;2;1;2742.0;33824
157534;172530000;17253;17;75.0;all;some;1;1;4065.662218103298;33830
157535;172530000;17253;17;75.0;all;all;1;5;3443.514633803432;33830
157545;173330102;17333;17;75.0;all;none;1;0;1971.0;33833
157555;172530000;17253;17;75.0;all;none;1;0;3093.7899399881253;33835
157565;173060103;17306;17;75.0;all;none;1;0;1679.0;33837
157578;173060107;17306;17;75.0;some;none;1;0;5055.0;33839
157581;173060105;17306;17;75.0;all;none;1;0;2153.0;33840
157584;173060101;17306;17;75.0;all;none;2;0;3564.0;33841
157585;173060101;17306;17;75.0;all;none;2;0;2622.0;33841
157588;173330102;17333;17;75.0;some;all;1;2;7573.5;33842
157596;172530000;17253;17;75.0;all;some;2;1;2499.6507457741764;33844
157614;173330101;17333;17;75.0;all;none;1;0;1887.0;33849
157622;173330102;17333;17;75.0;some;none;2;0;5130.0;33851
157624;173060105;17306;17;75.0;some;some;2;2;5916.0;33852
157631;173060105;17306;17;75.0;none;all;0;2;1900.0;33854
157635;173330102;17333;17;75.0;all;some;2;1;3682.0;33855
157645;173060102;17306;17;75.0;all;all;1;1;735.0;33858
157661;172530000;17253;17;75.0;all;all;2;5;4813.638167369181;33863
157672;173060103;17306;17;75.0;all;none;1;0;3340.0;33865
157693;173060101;17306;17;75.0;some;none;2;0;4235.7;33871
157694;173060101;17306;17;75.0;some;none;2;0;5373.900000000001;33871
157697;173060103;17306;17;75.0;some;some;1;1;6070.5;33872
157729;173060101;17306;17;75.0;all;none;1;0;4356.0;33882
157742;173330102;17333;17;75.0;all;all;1;1;2155.0;33887
157753;173060101;17306;17;75.0;all;all;1;1;1165.0;33891
157755;173330101;17333;17;75.0;all;all;1;3;3649.5;33892
157769;173060105;17306;17;75.0;none;none;0;0;4431.0;33895
157775;173060101;17306;17;75.0;none;none;0;0;723.0;33897
157780;173060107;17306;17;75.0;all;all;1;1;1419.0;33899
157788;172530000;17253;17;75.0;all;all;1;4;2107.1136027446278;33901
157811;173330102;17333;17;75.0;all;all;1;2;1397.0;33907
157821;173060104;17306;17;75.0;some;some;1;1;606.0;33909
157822;173060104;17306;17;75.0;some;none;1;0;3346.5;33909
157826;173060103;17306;17;75.0;all;all;1;1;1034.0;33910
